created_at,date,year,hour,weekday,tweet_text_raw,tweet_text,favorites,retweets,is_retweet,sentiment_negative,sentiment_neutral,sentiment_positive,sentiment_score,sentiment
2013-12-19 16:03:15,2013-12-19,2013,16,Thursday,"I am so honored by all the great NY State Repubs who came to my office, called & wrote for me to run for Governor. If I do, I will win.","I am so honored by all the great NY State Repubs who came to my office, called & wrote for me to run for Governor. If I do, I will win.",236.0,162.0,False,0.0040027303621172905,0.01721077784895897,0.9787864685058594,0.9747837381437421,Positive
2013-03-28 11:06:25,2013-03-28,2013,11,Thursday,""" @ wahb528: @ realDonaldTrump great job. Very entertaining segment with interesting observations and insights."" Thanks!",""" @ wahb528: @ realDonaldTrump great job. Very entertaining segment with interesting observations and insights."" Thanks!",1.0,4.0,False,0.0026987858582288027,0.01649567298591137,0.980805516242981,0.9781067303847522,Positive
2013-08-06 21:10:04,2013-08-06,2013,21,Tuesday,"""By failing to prepare, you are preparing to fail."" --Benjamin Franklin","""By failing to prepare, you are preparing to fail."" --Benjamin Franklin",271.0,515.0,False,0.10159008949995041,0.7578251957893372,0.1405847668647766,0.0389946773648262,Neutral
2013-05-30 14:24:12,2013-05-30,2013,14,Thursday,@ cronin_michelle Thanks!,@ cronin_michelle Thanks!,1.0,1.0,False,0.008927480317652225,0.23234552145004272,0.758726954460144,0.7497994741424918,Positive
2013-05-09 04:02:31,2013-05-09,2013,4,Thursday,""" @ NJWineGeek: @ realDonaldTrump but Jon Stewart has a much higher IQ. Wrong, Jon Stewart(?) is an obnoxious lightweight with a lower I.Q.",""" @ NJWineGeek: @ realDonaldTrump but Jon Stewart has a much higher IQ. Wrong, Jon Stewart(?) is an obnoxious lightweight with a lower I.Q.",107.0,93.0,False,0.8084686994552612,0.17167043685913086,0.019860928878188133,-0.7886077705770731,Negative
2013-08-30 13:28:34,2013-08-30,2013,13,Friday,"Pervert Weiner is dead in his race for mayor of NYC but WOW, Eliot Spitzer has dropped way down in recent poll for comptroller. SLEAZE!","Pervert Weiner is dead in his race for mayor of NYC but WOW, Eliot Spitzer has dropped way down in recent poll for comptroller. SLEAZE!",156.0,161.0,False,0.8464543223381042,0.13871781527996063,0.014827795326709747,-0.8316265270113945,Negative
2013-09-19 14:49:54,2013-09-19,2013,14,Thursday,""" @ anthonydefrenza: @ realDonaldTrump Apple is hard of hearing."" So true!",""" @ anthonydefrenza: @ realDonaldTrump Apple is hard of hearing."" So true!",7.0,15.0,False,0.31580018997192383,0.4979248642921448,0.18627505004405975,-0.12952513992786407,Neutral
2013-01-24 19:51:52,2013-01-24,2013,19,Thursday,@ denoforensics Good idea--enjoy!,@ denoforensics Good idea--enjoy!,1.0,1.0,False,0.0031326001044362783,0.025290828198194504,0.9715766310691833,0.9684440309647471,Positive
2013-07-29 01:35:45,2013-07-29,2013,1,Monday,""" @ TheOtherRosie: @ realDonaldTrump @ kmcs1957 Do you have someone you would trust to run your businesses while you were president? My kids!",""" @ TheOtherRosie: @ realDonaldTrump @ kmcs1957 Do you have someone you would trust to run your businesses while you were president? My kids!",28.0,19.0,False,0.029569026082754135,0.8345041275024414,0.13592685759067535,0.10635783150792122,Neutral
2013-08-07 03:11:35,2013-08-07,2013,3,Wednesday,"""@GoHarderFitness: @ realDonaldTrump Just checked in at Trump Itnl Hotel Las Vegas. We love our amazing suite! Thank you!"" Enjoy!","""@GoHarderFitness: @ realDonaldTrump Just checked in at Trump Itnl Hotel Las Vegas. We love our amazing suite! Thank you!"" Enjoy!",8.0,11.0,False,0.0019960112404078245,0.009677127934992313,0.9883268475532532,0.9863308363128453,Positive
2013-03-12 20:07:26,2013-03-12,2013,20,Tuesday,"“Whether you realize it or not, your brand can be many times more valuable than your business.” – Midas Touch","“Whether you realize it or not, your brand can be many times more valuable than your business.” – Midas Touch",94.0,227.0,False,0.010284666903316975,0.21768046915531158,0.7720348238945007,0.7617501569911838,Positive
2013-11-15 10:25:28,2013-11-15,2013,10,Friday,""" @ LydiaPearman: @ realDonaldTrump @ PatrickWeeks and let's be honest, you have some of the finest # RealEstate on the planet!"" Very true!",""" @ LydiaPearman: @ realDonaldTrump @ PatrickWeeks and let's be honest, you have some of the finest # RealEstate on the planet!"" Very true!",14.0,9.0,False,0.004984561819583178,0.04009372740983963,0.9549217224121094,0.9499371605925262,Positive
2013-04-23 22:07:10,2013-04-23,2013,22,Tuesday,The dying @ VanityFair’s circulation has “dropped” & its newsstand sales have “plummeted by 20.1 percent” http://bit.ly/zaCBlK,The dying @ VanityFair’s circulation has “dropped” & its newsstand sales have “plummeted by 20.1 percent”,7.0,17.0,False,0.8636117577552795,0.12984025478363037,0.006547946482896805,-0.8570638112723827,Negative
2013-02-28 19:17:21,2013-02-28,2013,19,Thursday,"Everyone is excited for @ THEGaryBusey’s return to All-Star @ CelebApprentice. Be warned, this time Gary is even more insane!","Everyone is excited for @ THEGaryBusey’s return to All-Star @ CelebApprentice. Be warned, this time Gary is even more insane!",82.0,65.0,False,0.0032819178886711597,0.03372921794652939,0.9629889130592346,0.9597069951705635,Positive
2013-10-10 17:17:09,2013-10-10,2013,17,Thursday,@ AmberLay2013 Thank you.,@ AmberLay2013 Thank you.,4.0,4.0,False,0.01102808490395546,0.2334417998790741,0.7555301189422607,0.7445020340383053,Positive
2013-09-30 15:03:46,2013-09-30,2013,15,Monday,@ mikemarchlik Thank you!,@ mikemarchlik Thank you!,15.0,4.0,False,0.009902800433337688,0.11700283735990524,0.873094379901886,0.8631915794685483,Positive
2013-03-19 00:55:58,2013-03-19,2013,0,Tuesday,@ Cleggermeister Thank you!,@ Cleggermeister Thank you!,3.0,4.0,False,0.004926114343106747,0.0674523338675499,0.9276215434074402,0.9226954290643334,Positive
2013-03-28 11:33:25,2013-03-28,2013,11,Thursday,"""@CarmineMig21: @ realDonaldTrump u were great"" Thanks Carmine!","""@CarmineMig21: @ realDonaldTrump u were great"" Thanks Carmine!",1.0,2.0,False,0.0036185935605317354,0.014438362792134285,0.9819430708885193,0.9783244773279876,Positive
2013-08-17 09:08:34,2013-08-17,2013,9,Saturday,""" @ WantDDUBLovin: @ realDonaldTrump I cannot wait until your building opens in Vancouver! It's gonna be a GREAT addition to our downtown core.",""" @ WantDDUBLovin: @ realDonaldTrump I cannot wait until your building opens in Vancouver! It's gonna be a GREAT addition to our downtown core.",7.0,9.0,False,0.002338915131986141,0.020407075062394142,0.9772540330886841,0.9749151179566979,Positive
2013-06-10 23:57:45,2013-06-10,2013,23,Monday,. @ DonaldJTrumpJr and I on the 18th hole at Trump International Golf Links Scotland- http://bit.ly/ZFN6Ig,. @ DonaldJTrumpJr and I on the 18th hole at Trump International Golf Links Scotland-,23.0,17.0,False,0.009725626558065414,0.9338262677192688,0.05644812807440758,0.04672250151634216,Neutral
2013-05-06 22:19:35,2013-05-06,2013,22,Monday,Benghazi was a massive cover up.,Benghazi was a massive cover up.,571.0,546.0,False,0.8970073461532593,0.09149116277694702,0.011501588858664036,-0.8855057572945952,Negative
2013-06-21 05:33:20,2013-06-21,2013,5,Friday,"After one of the great chokes in the history of sports, it will be hard for the Spurs to beat the Heat - but who knows. Good game on now!","After one of the great chokes in the history of sports, it will be hard for the Spurs to beat the Heat - but who knows. Good game on now!",68.0,144.0,False,0.04171351343393326,0.1969098299741745,0.7613766193389893,0.719663105905056,Positive
2013-05-28 00:59:06,2013-05-28,2013,0,Tuesday,""" @ KodyCoats: @ realDonaldTrump Mr. Trump, what do you believe could truly save this country?"" Great leadership!",""" @ KodyCoats: @ realDonaldTrump Mr. Trump, what do you believe could truly save this country?"" Great leadership!",73.0,60.0,False,0.008993287570774555,0.12678036093711853,0.8642263412475586,0.855233053676784,Positive
2013-07-01 03:10:03,2013-07-01,2013,3,Monday,""" @ hammsbear: @ realDonaldTrump what's your thoughts on ND? Best state in the union right?"" Great State - SMART!",""" @ hammsbear: @ realDonaldTrump what's your thoughts on ND? Best state in the union right?"" Great State - SMART!",13.0,25.0,False,0.006094495300203562,0.07663264125585556,0.9172728657722473,0.9111783704720438,Positive
2013-08-13 03:48:11,2013-08-13,2013,3,Tuesday,"@ ariannahuff, I would love to represent your husband-you would end up with nothing! And please don't call Tim Armstrong stupid and weak?","@ ariannahuff, I would love to represent your husband-you would end up with nothing! And please don't call Tim Armstrong stupid and weak?",3.0,10.0,False,0.5567036867141724,0.26699644327163696,0.17629988491535187,-0.3804038017988205,Negative
2013-04-16 22:45:55,2013-04-16,2013,22,Tuesday,I sure hope the sexting pervert Anthony Weiner runs for mayor. Will be great fun watching him both lose and be humiliated.,I sure hope the sexting pervert Anthony Weiner runs for mayor. Will be great fun watching him both lose and be humiliated.,503.0,565.0,False,0.8463664650917053,0.1041271910071373,0.049506306648254395,-0.7968601584434509,Negative
2013-12-05 20:19:56,2013-12-05,2013,20,Thursday,Leaving today for California to inspect my fantastic golf course & club on the Palos Verdes peninsula. Big success. http://bit.ly/1iDAXhW,Leaving today for California to inspect my fantastic golf course & club on the Palos Verdes peninsula. Big success.,49.0,31.0,False,0.0017342636128887534,0.019220730289816856,0.9790449738502502,0.9773107102373615,Positive
2013-01-31 22:10:22,2013-01-31,2013,22,Thursday,. @ CelebApprentice Flashback: “What @ bretmichaels Learned from the 'Rock Star of Real Estate'”http://bit.ly/11mHrnD,. @ CelebApprentice Flashback: “What @ bretmichaels Learned from the 'Rock Star of Real Estate'”,13.0,21.0,False,0.006534895859658718,0.8775455355644226,0.11591953039169312,0.1093846345320344,Neutral
2013-04-01 11:45:18,2013-04-01,2013,11,Monday,"""@MoorePhilly: @ realDonaldTrump Love every minute of # CelebApprentice.""","""@MoorePhilly: @ realDonaldTrump Love every minute of # CelebApprentice.""",4.0,7.0,False,0.005188150331377983,0.027536919340491295,0.9672749638557434,0.9620868135243654,Positive
2013-08-05 16:37:09,2013-08-05,2013,16,Monday,"Another question to ask yourself: What can I learn today that I didn't know before? Always be a student, always be open to new ideas.","Another question to ask yourself: What can I learn today that I didn't know before? Always be a student, always be open to new ideas.",298.0,643.0,False,0.011777136474847794,0.33613672852516174,0.6520861387252808,0.640309002250433,Positive
2013-08-30 12:48:09,2013-08-30,2013,12,Friday,""" @ JOSECZRS: of course @ realDonaldTrump would be one of the few to publicly support miley cyrus' racist behavior."" Oh, & now she's a racist?",""" @ JOSECZRS: of course @ realDonaldTrump would be one of the few to publicly support miley cyrus' racist behavior."" Oh, & now she's a racist?",46.0,46.0,False,0.8510755896568298,0.1420316994190216,0.006892739329487085,-0.8441828503273427,Negative
2013-02-25 20:18:48,2013-02-25,2013,20,Monday,"Via @ Mediaite: ""Trump to @ gretawire: Sequester Cuts Don’t Go Far Enough’""http://bit.ly/XIHdr9","Via @ Mediaite: ""Trump to @ gretawire: Sequester Cuts Don’t Go Far Enough’""",5.0,17.0,False,0.5040241479873657,0.4803113043308258,0.01566452905535698,-0.48835961893200874,Negative
2013-01-29 22:08:57,2013-01-29,2013,22,Tuesday,@ CherylCohen1 He's a druggie.,@ CherylCohen1 He's a druggie.,18.0,18.0,False,0.7385082244873047,0.2416078895330429,0.019883835688233376,-0.7186243887990713,Negative
2013-12-13 21:28:37,2013-12-13,2013,21,Friday,Now Sebelius is “'urging' insurers to cover people who haven't paid” http://bit.ly/19Hf3Rn Complete mess. Enrollment Numbers are a sham.,Now Sebelius is “'urging' insurers to cover people who haven't paid” Complete mess. Enrollment Numbers are a sham.,93.0,242.0,False,0.907111406326294,0.08708565682172775,0.0058029163628816605,-0.9013084899634123,Negative
2013-08-21 05:02:20,2013-08-21,2013,5,Wednesday,""" @ Jfedkiw: @ realDonaldTrump I wonder where al Sharpton or anyone for that matter is after the murder in Duncan, Oklahoma.Where is the anger?",""" @ Jfedkiw: @ realDonaldTrump I wonder where al Sharpton or anyone for that matter is after the murder in Duncan, Oklahoma.Where is the anger?",101.0,181.0,False,0.7408947348594666,0.25117218494415283,0.007933172397315502,-0.732961562462151,Negative
2013-03-19 01:23:27,2013-03-19,2013,1,Tuesday,@ roannasweet Not even close!,@ roannasweet Not even close!,2.0,0.0,False,0.28538790345191956,0.5326513051986694,0.181960791349411,-0.10342711210250854,Neutral
2013-02-12 19:39:55,2013-02-12,2013,19,Tuesday,It’s okay but why do the haters (& losers) want to follow me on twitter?? Get a life!,It’s okay but why do the haters (& losers) want to follow me on twitter?? Get a life!,1931.0,1657.0,False,0.874215841293335,0.11497730016708374,0.01080685667693615,-0.8634089846163988,Negative
2013-01-11 17:07:15,2013-01-11,2013,17,Friday,@ gardhugh Thank you.,@ gardhugh Thank you.,1.0,0.0,False,0.01707703433930874,0.15292541682720184,0.8299975991249084,0.8129205647855997,Positive
2013-05-27 23:55:38,2013-05-27,2013,23,Monday,""" @ c4662: @ realDonaldTrump a plus for run at the presidency: can work w/unions. The American Spirit is down and out. Change is needed.""",""" @ c4662: @ realDonaldTrump a plus for run at the presidency: can work w/unions. The American Spirit is down and out. Change is needed.""",12.0,19.0,False,0.1763807237148285,0.6535366177558899,0.17008264362812042,-0.006298080086708069,Neutral
2013-09-07 14:28:58,2013-09-07,2013,14,Saturday,"Just watching NBC News where our potential attack is being detailed-the exact ships, the stealth bombers, the destinations-so ridiculous!","Just watching NBC News where our potential attack is being detailed-the exact ships, the stealth bombers, the destinations-so ridiculous!",125.0,240.0,False,0.8579514026641846,0.12790001928806305,0.014148478396236897,-0.8438029242679477,Negative
2013-07-24 14:37:12,2013-07-24,2013,14,Wednesday,""" @ Huntergirl179: @ realDonaldTrump like that you are real and tell it like it is! No beating around the bush! Very refreshing.""",""" @ Huntergirl179: @ realDonaldTrump like that you are real and tell it like it is! No beating around the bush! Very refreshing.""",8.0,9.0,False,0.017294611781835556,0.08261492103338242,0.9000904560089111,0.8827958442270756,Positive
2013-06-28 22:07:41,2013-06-28,2013,22,Friday,"""Imagination is more important than knowledge."" --Albert Einstein","""Imagination is more important than knowledge."" --Albert Einstein",286.0,645.0,False,0.016053998842835426,0.3734779357910156,0.6104680895805359,0.5944140907377005,Positive
2013-04-25 13:56:02,2013-04-25,2013,13,Thursday,""" @ asaadhutchinson: @ realDonaldTrump @ maffucci93 Dream large, take charge"" True-do it!",""" @ asaadhutchinson: @ realDonaldTrump @ maffucci93 Dream large, take charge"" True-do it!",13.0,20.0,False,0.013120290823280811,0.31050431728363037,0.6763753890991211,0.6632550982758403,Positive
2013-03-04 04:04:25,2013-03-04,2013,4,Monday,Don't worry West Coast etc. we are not going to tweet who was fired or give any indication there of until after it airs. # CelebApprentice,Don't worry West Coast etc. we are not going to tweet who was fired or give any indication there of until after it airs. # CelebApprentice,12.0,29.0,False,0.15404807031154633,0.7907159328460693,0.05523601919412613,-0.0988120511174202,Neutral
2013-04-12 21:16:21,2013-04-12,2013,21,Friday,. @ alexsalmond @ pressjournal @ BBCNews RT @ DanScavino - one would think the photo & caption - says it all.... https://twitter.com/DanScavino/status/322775400998649856/photo/1pic.twitter.com/0nOkuUvuuV,. @ alexsalmond @ pressjournal @ BBCNews RT @ DanScavino - one would think the photo & caption - says it all....,13.0,55.0,False,0.07414893805980682,0.8880773186683655,0.03777365759015083,-0.03637528046965599,Neutral
2013-01-09 22:22:21,2013-01-09,2013,22,Wednesday,@ HomesWestfield @ EricTrump @ MyFoxNY @ rosannascotto @ StJude Thank you.,@ HomesWestfield @ EricTrump @ MyFoxNY @ rosannascotto @ StJude Thank you.,0.0,0.0,False,0.007702013943344355,0.42154285311698914,0.5707551836967468,0.5630531697534025,Positive
2013-07-29 01:53:04,2013-07-29,2013,1,Monday,"""@sammy_abdel: @ realDonaldTrump too wanna hear the truth? Listen to Donald trump it's that simple""","""@sammy_abdel: @ realDonaldTrump too wanna hear the truth? Listen to Donald trump it's that simple""",18.0,22.0,False,0.16848768293857574,0.7189807295799255,0.11253149807453156,-0.05595618486404419,Neutral
2013-06-19 05:11:33,2013-06-19,2013,5,Wednesday,"""@CamaroDays: @ realDonaldTrump I don't understand why people hate a very generous and successful businessman?"" And such a nice person!","""@CamaroDays: @ realDonaldTrump I don't understand why people hate a very generous and successful businessman?"" And such a nice person!",34.0,22.0,False,0.10603845119476318,0.16611427068710327,0.7278473377227783,0.6218088865280151,Positive
2013-01-04 19:47:46,2013-01-04,2013,19,Friday,"""Wealth comes from big goals and sustained action toward those goals every day."" - Think Big","""Wealth comes from big goals and sustained action toward those goals every day."" - Think Big",359.0,925.0,False,0.004996445029973984,0.1085461750626564,0.8864573836326599,0.8814609386026859,Positive
2013-09-22 14:09:02,2013-09-22,2013,14,Sunday,""" @ 995mu: @ DELAVEGAPROPHET @ realDonaldTrump De La Vega wise words to Trump. Love the man. Want to see an icon outlast life itself. # blessings",""" @ 995mu: @ DELAVEGAPROPHET @ realDonaldTrump De La Vega wise words to Trump. Love the man. Want to see an icon outlast life itself. # blessings",8.0,10.0,False,0.007807699032127857,0.06873156875371933,0.9234607219696045,0.9156530229374766,Positive
2013-07-08 23:37:39,2013-07-08,2013,23,Monday,@ dimasmoosa Thank you.,@ dimasmoosa Thank you.,32.0,22.0,False,0.01139369048178196,0.14536085724830627,0.8432454466819763,0.8318517562001944,Positive
2013-01-04 21:50:39,2013-01-04,2013,21,Friday,"To all young entrepreneurs entering the business world - stay positive, focused and remember everything has its ups and downs.","To all young entrepreneurs entering the business world - stay positive, focused and remember everything has its ups and downs.",602.0,1205.0,False,0.027434127405285835,0.2377881556749344,0.7347777485847473,0.7073436211794615,Positive
2013-08-14 21:07:27,2013-08-14,2013,21,Wednesday,In Miami tracking @ TrumpDoral’s $250M renovations. Will be America's top resort. @ PGATOUR just signed for 10 yr ext. http://bit.ly/17Nr1Yd,In Miami tracking @ TrumpDoral’s $250M renovations. Will be America's top resort. @ PGATOUR just signed for 10 yr ext.,13.0,24.0,False,0.0074930693954229355,0.6386764049530029,0.353830486536026,0.34633741714060307,Neutral
2013-05-09 18:55:20,2013-05-09,2013,18,Thursday,See my picks at @ Fund_Anything at http://fundanything.com/en and giving away money!!! # FundAnything,See my picks at @ Fund_Anything at and giving away money!!! # FundAnything,23.0,35.0,False,0.003790326416492462,0.3917267322540283,0.6044829487800598,0.6006926223635674,Positive
2013-02-12 22:38:03,2013-02-12,2013,22,Tuesday,"@ BCDorris @ piersmorgan @ ApprenticeNBC Well, Trace will now have a second chance.","@ BCDorris @ piersmorgan @ ApprenticeNBC Well, Trace will now have a second chance.",0.0,1.0,False,0.02504187449812889,0.6726630926132202,0.3022950291633606,0.2772531546652317,Neutral
2013-03-19 18:48:01,2013-03-19,2013,18,Tuesday,It was just announced that @ ErinBurnett won’t be going to mornings on CNN. @ OutFrontCNN just made a wise decision.,It was just announced that @ ErinBurnett won’t be going to mornings on CNN. @ OutFrontCNN just made a wise decision.,9.0,16.0,False,0.08135668188333511,0.7132840156555176,0.2053593397140503,0.12400265783071518,Neutral
2013-03-19 14:51:00,2013-03-19,2013,14,Tuesday,. @ rushlimbaugh is right—the Republicans lost because they weren’t conservative enough—or tough enough.,. @ rushlimbaugh is right—the Republicans lost because they weren’t conservative enough—or tough enough.,55.0,84.0,False,0.8407813906669617,0.1486963927745819,0.01052223239094019,-0.8302591582760215,Negative
2013-02-28 18:27:30,2013-02-28,2013,18,Thursday,"""Donald Trump Returns For 'All-Star Celebrity Apprentice'"" http://huff.to/13pxL1m via @ HuffPostTV","""Donald Trump Returns For 'All-Star Celebrity Apprentice'"" via @ HuffPostTV",5.0,22.0,False,0.00721746776252985,0.9322136044502258,0.0605689212679863,0.05335145350545645,Neutral
2013-09-03 01:57:13,2013-09-03,2013,1,Tuesday,""" @ charliemassie: I hope @ realDonaldTrump runs for president. For obvious reasons.""",""" @ charliemassie: I hope @ realDonaldTrump runs for president. For obvious reasons.""",16.0,15.0,False,0.0217854343354702,0.459251344203949,0.5189632177352905,0.49717778339982033,Positive
2013-02-24 00:35:57,2013-02-24,2013,0,Sunday,Republicans better start listening to and respecting the Tea Party!,Republicans better start listening to and respecting the Tea Party!,250.0,534.0,False,0.12639839947223663,0.6379537582397461,0.23564791679382324,0.10924951732158661,Neutral
2013-08-01 12:37:23,2013-08-01,2013,12,Thursday,@ firdousalidr Have fun!,@ firdousalidr Have fun!,0.0,3.0,False,0.004536669701337814,0.0496334508061409,0.9458299279212952,0.9412932582199574,Positive
2013-01-22 16:07:55,2013-01-22,2013,16,Tuesday,@ Kaszie @ BarackObama Casandra--It's not--thanks.,@ Kaszie @ BarackObama Casandra--It's not--thanks.,12.0,4.0,False,0.30190539360046387,0.6335386633872986,0.06455596536397934,-0.23734942823648453,Neutral
2013-05-10 09:51:55,2013-05-10,2013,9,Friday,"Dummy, I'm asking a question - look at the question mark at the end of the sentence! Use your head.","Dummy, I'm asking a question - look at the question mark at the end of the sentence! Use your head.",382.0,279.0,False,0.8023732900619507,0.18050871789455414,0.017117954790592194,-0.7852553352713585,Negative
2013-01-18 19:01:27,2013-01-18,2013,19,Friday,Champion @ bretmichaels triumphantly returns to 13th season of All Star @ CelebApprentice. Spoiler – Bret is back to his winning ways.,Champion @ bretmichaels triumphantly returns to 13th season of All Star @ CelebApprentice. Spoiler – Bret is back to his winning ways.,39.0,52.0,False,0.0017555312952026725,0.043940119445323944,0.9543043375015259,0.9525488062063232,Positive
2013-12-19 14:25:57,2013-12-19,2013,14,Thursday,""" @ mhojnacki: @ realDonaldTrump my wife of two years bought me a Trump tie for my birthday. Awesome pattern and color!"" Thanks!",""" @ mhojnacki: @ realDonaldTrump my wife of two years bought me a Trump tie for my birthday. Awesome pattern and color!"" Thanks!",9.0,4.0,False,0.002651878632605076,0.014975444413721561,0.9823727011680603,0.9797208225354552,Positive
2013-04-17 14:04:47,2013-04-17,2013,14,Wednesday,"""@anthonyskwiat: @QueyNewton @ realdonaldtrump ya because mark Cuban is an arrogant punk compared to Donald who's a living legend"" Thanks!","""@anthonyskwiat: @QueyNewton @ realdonaldtrump ya because mark Cuban is an arrogant punk compared to Donald who's a living legend"" Thanks!",50.0,41.0,False,0.25497040152549744,0.47663575410842896,0.2683938145637512,0.013423413038253784,Neutral
2013-09-26 16:51:21,2013-09-26,2013,16,Thursday,@ ColetonEmr Happy Birthday!,@ ColetonEmr Happy Birthday!,4.0,3.0,False,0.004587688483297825,0.0384877547621727,0.9569244980812073,0.9523368095979095,Positive
2013-10-11 10:16:16,2013-10-11,2013,10,Friday,"""@nealobleser: @ realDonaldTrump 4 president #2016""","""@nealobleser: @ realDonaldTrump 4 president #2016""",15.0,23.0,False,0.0267210491001606,0.9258348345756531,0.047444190829992294,0.020723141729831696,Neutral
2013-03-05 22:59:23,2013-03-05,2013,22,Tuesday,"Via @ washingtonpost:""Donald Trump will speak at CPAC""by @ rachelweinerwp http://wapo.st/ZeaKXW @ CPACnews @ AlCardenasACU @ RGreggKeller","Via @ washingtonpost:""Donald Trump will speak at CPAC""by @ rachelweinerwp @ CPACnews @ AlCardenasACU @ RGreggKeller",10.0,32.0,False,0.017869794741272926,0.9491316676139832,0.032998450100421906,0.01512865535914898,Neutral
2013-08-07 17:32:04,2013-08-07,2013,17,Wednesday,"""Trump Finalizes Agreement For Trump International Hotel, The Old Post Office Building, Washington, D.C."" http://bit.ly/11JOP04","""Trump Finalizes Agreement For Trump International Hotel, The Old Post Office Building, Washington, D.C.""",22.0,30.0,False,0.004862317815423012,0.8913497924804688,0.1037878766655922,0.09892555885016918,Neutral
2013-01-18 19:51:07,2013-01-18,2013,19,Friday,New York should Frack. Thousands of jobs and millions in revenue. NY would be a truly rich state.,New York should Frack. Thousands of jobs and millions in revenue. NY would be a truly rich state.,84.0,163.0,False,0.02473907172679901,0.16494733095169067,0.8103136420249939,0.7855745702981949,Positive
2013-07-29 01:38:12,2013-07-29,2013,1,Monday,"""@Twan_Da_Guy: @ realDonaldTrump what advice do you have for an inspiring entrepreneur?"" Come up with a great idea and then work your ass off","""@Twan_Da_Guy: @ realDonaldTrump what advice do you have for an inspiring entrepreneur?"" Come up with a great idea and then work your ass off",68.0,80.0,False,0.019813165068626404,0.17498350143432617,0.8052033185958862,0.7853901535272598,Positive
2013-02-06 15:49:26,2013-02-06,2013,15,Wednesday,Immigration reform really changes the voting scales for the Republicans—for the worse!,Immigration reform really changes the voting scales for the Republicans—for the worse!,1494.0,499.0,False,0.8630661964416504,0.12647053599357605,0.010463237762451172,-0.8526029586791992,Negative
2013-04-11 23:05:25,2013-04-11,2013,23,Thursday,@ _AJPerez @ WWE @ VinceMcMahon I hope so!,@ _AJPerez @ WWE @ VinceMcMahon I hope so!,1.0,2.0,False,0.004367065615952015,0.27449578046798706,0.7211371660232544,0.7167701004073024,Positive
2013-07-11 14:39:13,2013-07-11,2013,14,Thursday,@JaiiderVilla Thank you.,@JaiiderVilla Thank you.,2.0,1.0,False,0.012132099829614162,0.11885929107666016,0.8690086007118225,0.8568765008822083,Positive
2013-02-21 04:52:15,2013-02-21,2013,4,Thursday,@ lp084. Thanks.,@ lp084. Thanks.,0.0,3.0,False,0.01600026898086071,0.4810076057910919,0.5029921531677246,0.4869918841868639,Positive
2013-02-28 22:40:53,2013-02-28,2013,22,Thursday,Are you a Democrat running in a race you should lose? Get @ KarlRove to run an ad against you and you will win.,Are you a Democrat running in a race you should lose? Get @ KarlRove to run an ad against you and you will win.,77.0,133.0,False,0.6671521663665771,0.29927343130111694,0.03357437625527382,-0.6335777901113033,Negative
2013-12-17 21:38:16,2013-12-17,2013,21,Tuesday,Via Miami Herald “Blue Monster comes back to life at Doral” http://hrld.us/1kSMzJG,Via Miami Herald “Blue Monster comes back to life at Doral”,19.0,12.0,False,0.010013473220169544,0.8585459589958191,0.13144057989120483,0.12142710667103529,Neutral
2013-09-07 15:07:26,2013-09-07,2013,15,Saturday,"""@RLSteetle: @ realDonaldTrump I'm addicted to your books. Are you writing another any time soon?"" At some point, there is so much to write!","""@RLSteetle: @ realDonaldTrump I'm addicted to your books. Are you writing another any time soon?"" At some point, there is so much to write!",7.0,8.0,False,0.005470524542033672,0.04574643075466156,0.9487829804420471,0.9433124559000134,Positive
2013-01-11 17:32:56,2013-01-11,2013,17,Friday,“DONALD TRUMP TO BILL MAHER: PAY UP” http://bit.ly/ZC4ASb via @ BreitbartNews,“DONALD TRUMP TO BILL MAHER: PAY UP” via @ BreitbartNews,69.0,131.0,False,0.016582027077674866,0.7745139002799988,0.20890407264232635,0.1923220455646515,Neutral
2013-05-25 03:18:03,2013-05-25,2013,3,Saturday,""" @ jefferies_: @ realDonaldTrump Watching the finale. Can't wait for the next season. # TrumpRules""Thanks and enjoy.",""" @ jefferies_: @ realDonaldTrump Watching the finale. Can't wait for the next season. # TrumpRules""Thanks and enjoy.",8.0,12.0,False,0.002018391853198409,0.022441884502768517,0.9755398035049438,0.9735214116517454,Positive
2013-10-04 16:54:28,2013-10-04,2013,16,Friday,"“Life is difficult no matter what, but hard work and perseverance make it a lot easier.” – Think Like a Billionaire","“Life is difficult no matter what, but hard work and perseverance make it a lot easier.” – Think Like a Billionaire",275.0,592.0,False,0.007844111882150173,0.06110052764415741,0.9310553669929504,0.9232112551108003,Positive
2013-02-27 13:45:33,2013-02-27,2013,13,Wednesday,Just did Howard Stern Show-great time. Now doing The Today Show with Ivanka. ENJOY!,Just did Howard Stern Show-great time. Now doing The Today Show with Ivanka. ENJOY!,35.0,25.0,False,0.002037078607827425,0.014870897866785526,0.9830920100212097,0.9810549314133823,Positive
2013-06-30 01:40:02,2013-06-30,2013,1,Sunday,"""@DylanHEndlich: I don't understand why @ realDonaldTrump wastes his time with fools on Twitter"" I don't either (I feel sorry for them?).","""@DylanHEndlich: I don't understand why @ realDonaldTrump wastes his time with fools on Twitter"" I don't either (I feel sorry for them?).",30.0,10.0,False,0.9202383160591125,0.0731358453631401,0.006625819485634565,-0.913612496573478,Negative
